EOI_Code,Municipality,same_as_wikidata_municipality,Station_Name,Pollutant_Code,Pollutant_Name,same_as_wikidata_pollutant_name,Units,Station_Type,Station_Environment,same_as_wikidata_station_environment,INE_Code,Year,Month,Day,Date,Values,Altitude,Latitude,Longitude,Georeference
8121014,Mataró,https://wikidata.org/entity/Q11492,Laboratori d'aigües,9,PM 2.5,https://www.wikidata.org/wiki/Q48035814,µg/m3,Background,periphery,https://wikidata.org/entity/Q10950926,8121,2021,1,13,2021-01-13T00:00:00Z,15.06,30,41.55179885,2.43729027,POINT (2.43729027 41.55179885)
8121014,Mataró,https://wikidata.org/entity/Q11492,Laboratori d'aigües,9,PM 2.5,https://www.wikidata.org/wiki/Q48035814,µg/m3,Background,periphery,https://wikidata.org/entity/Q10950926,8121,2021,1,15,2021-01-15T00:00:00Z,13.99,30,41.55179885,2.43729027,POINT (2.43729027 41.55179885)
8121014,Mataró,https://wikidata.org/entity/Q11492,Laboratori d'aigües,9,PM 2.5,https://www.wikidata.org/wiki/Q48035814,µg/m3,Background,periphery,https://wikidata.org/entity/Q10950926,8121,2021,1,17,2021-01-17T00:00:00Z,9.87,30,41.55179885,2.43729027,POINT (2.43729027 41.55179885)
8121014,Mataró,https://wikidata.org/entity/Q11492,Laboratori d'aigües,9,PM 2.5,https://www.wikidata.org/wiki/Q48035814,µg/m3,Background,periphery,https://wikidata.org/entity/Q10950926,8121,2021,1,19,2021-01-19T00:00:00Z,12.35,30,41.55179885,2.43729027,POINT (2.43729027 41.55179885)
8121014,Mataró,https://wikidata.org/entity/Q11492,Laboratori d'aigües,9,PM 2.5,https://www.wikidata.org/wiki/Q48035814,µg/m3,Background,periphery,https://wikidata.org/entity/Q10950926,8121,2021,1,21,2021-01-21T00:00:00Z,15.58,30,41.55179885,2.43729027,POINT (2.43729027 41.55179885)
8121014,Mataró,https://wikidata.org/entity/Q11492,Laboratori d'aigües,9,PM 2.5,https://www.wikidata.org/wiki/Q48035814,µg/m3,Background,periphery,https://wikidata.org/entity/Q10950926,8121,2021,1,23,2021-01-23T00:00:00Z,2.87,30,41.55179885,2.43729027,POINT (2.43729027 41.55179885)
8121014,Mataró,https://wikidata.org/entity/Q11492,Laboratori d'aigües,9,PM 2.5,https://www.wikidata.org/wiki/Q48035814,µg/m3,Background,periphery,https://wikidata.org/entity/Q10950926,8121,2021,1,25,2021-01-25T00:00:00Z,3.88,30,41.55179885,2.43729027,POINT (2.43729027 41.55179885)
8121014,Mataró,https://wikidata.org/entity/Q11492,Laboratori d'aigües,9,PM 2.5,https://www.wikidata.org/wiki/Q48035814,µg/m3,Background,periphery,https://wikidata.org/entity/Q10950926,8121,2021,1,29,2021-01-29T00:00:00Z,16.38,30,41.55179885,2.43729027,POINT (2.43729027 41.55179885)
8121014,Mataró,https://wikidata.org/entity/Q11492,Laboratori d'aigües,9,PM 2.5,https://www.wikidata.org/wiki/Q48035814,µg/m3,Background,periphery,https://wikidata.org/entity/Q10950926,8121,2021,1,31,2021-01-31T00:00:00Z,3.59,30,41.55179885,2.43729027,POINT (2.43729027 41.55179885)
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,urban area,https://wikidata.org/entity/Q702492,8019,2021,2,02,2021-02-02T00:00:00Z,0.4,136,41.42600023,2.14799013,POINT (2.14799013 41.42600023)
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,urban area,https://wikidata.org/entity/Q702492,8019,2021,2,04,2021-04-02T00:00:00Z,0.4,136,41.42600023,2.14799013,POINT (2.14799013 41.42600023)
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,urban area,https://wikidata.org/entity/Q702492,8019,2021,2,07,2021-07-02T00:00:00Z,0.4,136,41.42600023,2.14799013,POINT (2.14799013 41.42600023)
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,urban area,https://wikidata.org/entity/Q702492,8019,2021,2,09,2021-09-02T00:00:00Z,0.4,136,41.42600023,2.14799013,POINT (2.14799013 41.42600023)
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,urban area,https://wikidata.org/entity/Q702492,8019,2021,2,11,2021-11-02T00:00:00Z,0.4,136,41.42600023,2.14799013,POINT (2.14799013 41.42600023)
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,urban area,https://wikidata.org/entity/Q702492,8019,2021,2,14,2021-02-14T00:00:00Z,0.4,136,41.42600023,2.14799013,POINT (2.14799013 41.42600023)
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,urban area,https://wikidata.org/entity/Q702492,8019,2021,2,16,2021-02-16T00:00:00Z,0.4,136,41.42600023,2.14799013,POINT (2.14799013 41.42600023)
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,urban area,https://wikidata.org/entity/Q702492,8019,2021,2,18,2021-02-18T00:00:00Z,0.4,136,41.42600023,2.14799013,POINT (2.14799013 41.42600023)
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,urban area,https://wikidata.org/entity/Q702492,8019,2021,2,21,2021-02-21T00:00:00Z,0.4,136,41.42600023,2.14799013,POINT (2.14799013 41.42600023)
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,urban area,https://wikidata.org/entity/Q702492,8019,2021,2,23,2021-02-23T00:00:00Z,0.4,136,41.42600023,2.14799013,POINT (2.14799013 41.42600023)
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,urban area,https://wikidata.org/entity/Q702492,8019,2021,2,25,2021-02-25T00:00:00Z,0.4,136,41.42600023,2.14799013,POINT (2.14799013 41.42600023)
8019054,Barcelona,https://wikidata.org/entity/Q1492,Parc de la Vall d'Hebron,28,cadmium,https://wikidata.org/entity/Q1091,ng/m3,Background,urban area,https://wikidata.org/entity/Q702492,8019,2021,2,28,2021-02-28T00:00:00Z,0.4,136,41.42600023,2.14799013,POINT (2.14799013 41.42600023)
8187012,Sabadell,https://wikidata.org/entity/Q12258,Gran Via,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8187,2021,1,02,2021-02-01T00:00:00Z,0.5,210,41.56120108,2.10127974,POINT (2.10127974 41.56120108)
8187012,Sabadell,https://wikidata.org/entity/Q12258,Gran Via,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8187,2021,1,08,2021-08-01T00:00:00Z,1.9,210,41.56120108,2.10127974,POINT (2.10127974 41.56120108)
8187012,Sabadell,https://wikidata.org/entity/Q12258,Gran Via,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8187,2021,1,13,2021-01-13T00:00:00Z,0.5,210,41.56120108,2.10127974,POINT (2.10127974 41.56120108)
8187012,Sabadell,https://wikidata.org/entity/Q12258,Gran Via,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8187,2021,1,19,2021-01-19T00:00:00Z,2.08,210,41.56120108,2.10127974,POINT (2.10127974 41.56120108)
8187012,Sabadell,https://wikidata.org/entity/Q12258,Gran Via,30,benzene,https://wikidata.org/entity/Q2270,µg/m3,Traffic,urban area,https://wikidata.org/entity/Q702492,8187,2021,1,28,2021-01-28T00:00:00Z,2.23,210,41.56120108,2.10127974,POINT (2.10127974 41.56120108)
8251003,Santa Margarida i els Monjos,https://wikidata.org/entity/Q660350,La Ràpita,10,PM10 (including PM 2.5),https://www.wikidata.org/wiki/Q48035511,µg/m3,Industrial,rural area,https://wikidata.org/entity/Q175185,8251,2021,1,01,2021-01-01T00:00:00Z,12.4321,155,41.30840065,1.64732986,POINT (1.64732986 41.30840065)
8251003,Santa Margarida i els Monjos,https://wikidata.org/entity/Q660350,La Ràpita,10,PM10 (including PM 2.5),https://www.wikidata.org/wiki/Q48035511,µg/m3,Industrial,rural area,https://wikidata.org/entity/Q175185,8251,2021,1,02,2021-02-01T00:00:00Z,11.1546,155,41.30840065,1.64732986,POINT (1.64732986 41.30840065)
8251003,Santa Margarida i els Monjos,https://wikidata.org/entity/Q660350,La Ràpita,10,PM10 (including PM 2.5),https://www.wikidata.org/wiki/Q48035511,µg/m3,Industrial,rural area,https://wikidata.org/entity/Q175185,8251,2021,1,03,2021-03-01T00:00:00Z,13.529,155,41.30840065,1.64732986,POINT (1.64732986 41.30840065)
8251003,Santa Margarida i els Monjos,https://wikidata.org/entity/Q660350,La Ràpita,10,PM10 (including PM 2.5),https://www.wikidata.org/wiki/Q48035511,µg/m3,Industrial,rural area,https://wikidata.org/entity/Q175185,8251,2021,1,04,2021-04-01T00:00:00Z,13.348,155,41.30840065,1.64732986,POINT (1.64732986 41.30840065)
8251003,Santa Margarida i els Monjos,https://wikidata.org/entity/Q660350,La Ràpita,10,PM10 (including PM 2.5),https://www.wikidata.org/wiki/Q48035511,µg/m3,Industrial,rural area,https://wikidata.org/entity/Q175185,8251,2021,1,05,2021-05-01T00:00:00Z,16.6388,155,41.30840065,1.64732986,POINT (1.64732986 41.30840065)
8251003,Santa Margarida i els Monjos,https://wikidata.org/entity/Q660350,La Ràpita,10,PM10 (including PM 2.5),https://www.wikidata.org/wiki/Q48035511,µg/m3,Industrial,rural area,https://wikidata.org/entity/Q175185,8251,2021,1,06,2021-06-01T00:00:00Z,21.2114,155,41.30840065,1.64732986,POINT (1.64732986 41.30840065)
8251003,Santa Margarida i els Monjos,https://wikidata.org/entity/Q660350,La Ràpita,10,PM10 (including PM 2.5),https://www.wikidata.org/wiki/Q48035511,µg/m3,Industrial,rural area,https://wikidata.org/entity/Q175185,8251,2021,1,07,2021-07-01T00:00:00Z,22.857,155,41.30840065,1.64732986,POINT (1.64732986 41.30840065)
8251003,Santa Margarida i els Monjos,https://wikidata.org/entity/Q660350,La Ràpita,10,PM10 (including PM 2.5),https://www.wikidata.org/wiki/Q48035511,µg/m3,Industrial,rural area,https://wikidata.org/entity/Q175185,8251,2021,1,08,2021-08-01T00:00:00Z,28.1612,155,41.30840065,1.64732986,POINT (1.64732986 41.30840065)
8251003,Santa Margarida i els Monjos,https://wikidata.org/entity/Q660350,La Ràpita,10,PM10 (including PM 2.5),https://www.wikidata.org/wiki/Q48035511,µg/m3,Industrial,rural area,https://wikidata.org/entity/Q175185,8251,2021,1,09,2021-09-01T00:00:00Z,8.04507,155,41.30840065,1.64732986,POINT (1.64732986 41.30840065)
8251003,Santa Margarida i els Monjos,https://wikidata.org/entity/Q660350,La Ràpita,10,PM10 (including PM 2.5),https://www.wikidata.org/wiki/Q48035511,µg/m3,Industrial,rural area,https://wikidata.org/entity/Q175185,8251,2021,1,12,2021-12-01T00:00:00Z,25.2354,155,41.30840065,1.64732986,POINT (1.64732986 41.30840065)
8251003,Santa Margarida i els Monjos,https://wikidata.org/entity/Q660350,La Ràpita,10,PM10 (including PM 2.5),https://www.wikidata.org/wiki/Q48035511,µg/m3,Industrial,rural area,https://wikidata.org/entity/Q175185,8251,2021,1,13,2021-01-13T00:00:00Z,23.2272,155,41.30840065,1.64732986,POINT (1.64732986 41.30840065)
8251003,Santa Margarida i els Monjos,https://wikidata.org/entity/Q660350,La Ràpita,10,PM10 (including PM 2.5),https://www.wikidata.org/wiki/Q48035511,µg/m3,Industrial,rural area,https://wikidata.org/entity/Q175185,8251,2021,1,14,2021-01-14T00:00:00Z,19.5645,155,41.30840065,1.64732986,POINT (1.64732986 41.30840065)
8251003,Santa Margarida i els Monjos,https://wikidata.org/entity/Q660350,La Ràpita,10,PM10 (including PM 2.5),https://www.wikidata.org/wiki/Q48035511,µg/m3,Industrial,rural area,https://wikidata.org/entity/Q175185,8251,2021,1,15,2021-01-15T00:00:00Z,22.3031,155,41.30840065,1.64732986,POINT (1.64732986 41.30840065)
8251003,Santa Margarida i els Monjos,https://wikidata.org/entity/Q660350,La Ràpita,10,PM10 (including PM 2.5),https://www.wikidata.org/wiki/Q48035511,µg/m3,Industrial,rural area,https://wikidata.org/entity/Q175185,8251,2021,1,16,2021-01-16T00:00:00Z,21.3923,155,41.30840065,1.64732986,POINT (1.64732986 41.30840065)
8251003,Santa Margarida i els Monjos,https://wikidata.org/entity/Q660350,La Ràpita,10,PM10 (including PM 2.5),https://www.wikidata.org/wiki/Q48035511,µg/m3,Industrial,rural area,https://wikidata.org/entity/Q175185,8251,2021,1,17,2021-01-17T00:00:00Z,14.9899,155,41.30840065,1.64732986,POINT (1.64732986 41.30840065)
8251003,Santa Margarida i els Monjos,https://wikidata.org/entity/Q660350,La Ràpita,10,PM10 (including PM 2.5),https://www.wikidata.org/wiki/Q48035511,µg/m3,Industrial,rural area,https://wikidata.org/entity/Q175185,8251,2021,1,18,2021-01-18T00:00:00Z,25.7806,155,41.30840065,1.64732986,POINT (1.64732986 41.30840065)
8251003,Santa Margarida i els Monjos,https://wikidata.org/entity/Q660350,La Ràpita,10,PM10 (including PM 2.5),https://www.wikidata.org/wiki/Q48035511,µg/m3,Industrial,rural area,https://wikidata.org/entity/Q175185,8251,2021,1,19,2021-01-19T00:00:00Z,28.5212,155,41.30840065,1.64732986,POINT (1.64732986 41.30840065)
8251003,Santa Margarida i els Monjos,https://wikidata.org/entity/Q660350,La Ràpita,10,PM10 (including PM 2.5),https://www.wikidata.org/wiki/Q48035511,µg/m3,Industrial,rural area,https://wikidata.org/entity/Q175185,8251,2021,1,20,2021-01-20T00:00:00Z,32.7256,155,41.30840065,1.64732986,POINT (1.64732986 41.30840065)
8251003,Santa Margarida i els Monjos,https://wikidata.org/entity/Q660350,La Ràpita,10,PM10 (including PM 2.5),https://www.wikidata.org/wiki/Q48035511,µg/m3,Industrial,rural area,https://wikidata.org/entity/Q175185,8251,2021,1,21,2021-01-21T00:00:00Z,44.4323,155,41.30840065,1.64732986,POINT (1.64732986 41.30840065)
8251003,Santa Margarida i els Monjos,https://wikidata.org/entity/Q660350,La Ràpita,10,PM10 (including PM 2.5),https://www.wikidata.org/wiki/Q48035511,µg/m3,Industrial,rural area,https://wikidata.org/entity/Q175185,8251,2021,1,22,2021-01-22T00:00:00Z,11.1518,155,41.30840065,1.64732986,POINT (1.64732986 41.30840065)
8251003,Santa Margarida i els Monjos,https://wikidata.org/entity/Q660350,La Ràpita,10,PM10 (including PM 2.5),https://www.wikidata.org/wiki/Q48035511,µg/m3,Industrial,rural area,https://wikidata.org/entity/Q175185,8251,2021,1,23,2021-01-23T00:00:00Z,5.48508,155,41.30840065,1.64732986,POINT (1.64732986 41.30840065)
8251003,Santa Margarida i els Monjos,https://wikidata.org/entity/Q660350,La Ràpita,10,PM10 (including PM 2.5),https://www.wikidata.org/wiki/Q48035511,µg/m3,Industrial,rural area,https://wikidata.org/entity/Q175185,8251,2021,1,24,2021-01-24T00:00:00Z,7.13076,155,41.30840065,1.64732986,POINT (1.64732986 41.30840065)
8251003,Santa Margarida i els Monjos,https://wikidata.org/entity/Q660350,La Ràpita,10,PM10 (including PM 2.5),https://www.wikidata.org/wiki/Q48035511,µg/m3,Industrial,rural area,https://wikidata.org/entity/Q175185,8251,2021,1,25,2021-01-25T00:00:00Z,7.4954,155,41.30840065,1.64732986,POINT (1.64732986 41.30840065)
8251003,Santa Margarida i els Monjos,https://wikidata.org/entity/Q660350,La Ràpita,10,PM10 (including PM 2.5),https://www.wikidata.org/wiki/Q48035511,µg/m3,Industrial,rural area,https://wikidata.org/entity/Q175185,8251,2021,1,26,2021-01-26T00:00:00Z,14.8088,155,41.30840065,1.64732986,POINT (1.64732986 41.30840065)
8251003,Santa Margarida i els Monjos,https://wikidata.org/entity/Q660350,La Ràpita,10,PM10 (including PM 2.5),https://www.wikidata.org/wiki/Q48035511,µg/m3,Industrial,rural area,https://wikidata.org/entity/Q175185,8251,2021,1,27,2021-01-27T00:00:00Z,25.5953,155,41.30840065,1.64732986,POINT (1.64732986 41.30840065)
8251003,Santa Margarida i els Monjos,https://wikidata.org/entity/Q660350,La Ràpita,10,PM10 (including PM 2.5),https://www.wikidata.org/wiki/Q48035511,µg/m3,Industrial,rural area,https://wikidata.org/entity/Q175185,8251,2021,1,28,2021-01-28T00:00:00Z,14.0779,155,41.30840065,1.64732986,POINT (1.64732986 41.30840065)
8251003,Santa Margarida i els Monjos,https://wikidata.org/entity/Q660350,La Ràpita,10,PM10 (including PM 2.5),https://www.wikidata.org/wiki/Q48035511,µg/m3,Industrial,rural area,https://wikidata.org/entity/Q175185,8251,2021,1,30,2021-01-30T00:00:00Z,11.1529,155,41.30840065,1.64732986,POINT (1.64732986 41.30840065)
8251003,Santa Margarida i els Monjos,https://wikidata.org/entity/Q660350,La Ràpita,10,PM10 (including PM 2.5),https://www.wikidata.org/wiki/Q48035511,µg/m3,Industrial,rural area,https://wikidata.org/entity/Q175185,8251,2021,1,31,2021-01-31T00:00:00Z,10.0555,155,41.30840065,1.64732986,POINT (1.64732986 41.30840065)
43047001,Constantí,https://wikidata.org/entity/Q550210,Gaudí,58,HCl,,µg/m3,Industrial,periphery,https://wikidata.org/entity/Q10950926,43047,2021,1,01,2021-01-01T00:00:00Z,2.55,56,41.15500266,1.21773012,POINT (1.21773012 41.15500266)
43047001,Constantí,https://wikidata.org/entity/Q550210,Gaudí,58,hydrochloric acid,https://wikidata.org/entity/Q2409,µg/m3,Industrial,periphery,https://wikidata.org/entity/Q10950926,43047,2021,1,02,2021-02-01T00:00:00Z,2.55,56,41.15500266,1.21773012,POINT (1.21773012 41.15500266)
43047001,Constantí,https://wikidata.org/entity/Q550210,Gaudí,58,hydrochloric acid,https://wikidata.org/entity/Q2409,µg/m3,Industrial,periphery,https://wikidata.org/entity/Q10950926,43047,2021,1,03,2021-03-01T00:00:00Z,2.55,56,41.15500266,1.21773012,POINT (1.21773012 41.15500266)
43047001,Constantí,https://wikidata.org/entity/Q550210,Gaudí,58,hydrochloric acid,https://wikidata.org/entity/Q2409,µg/m3,Industrial,periphery,https://wikidata.org/entity/Q10950926,43047,2021,1,04,2021-04-01T00:00:00Z,2.55,56,41.15500266,1.21773012,POINT (1.21773012 41.15500266)
43047001,Constantí,https://wikidata.org/entity/Q550210,Gaudí,58,hydrochloric acid,https://wikidata.org/entity/Q2409,µg/m3,Industrial,periphery,https://wikidata.org/entity/Q10950926,43047,2021,1,05,2021-05-01T00:00:00Z,2.55,56,41.15500266,1.21773012,POINT (1.21773012 41.15500266)
43047001,Constantí,https://wikidata.org/entity/Q550210,Gaudí,58,hydrochloric acid,https://wikidata.org/entity/Q2409,µg/m3,Industrial,periphery,https://wikidata.org/entity/Q10950926,43047,2021,1,06,2021-06-01T00:00:00Z,2.55,56,41.15500266,1.21773012,POINT (1.21773012 41.15500266)
43047001,Constantí,https://wikidata.org/entity/Q550210,Gaudí,58,hydrochloric acid,https://wikidata.org/entity/Q2409,µg/m3,Industrial,periphery,https://wikidata.org/entity/Q10950926,43047,2021,1,07,2021-07-01T00:00:00Z,2.55,56,41.15500266,1.21773012,POINT (1.21773012 41.15500266)
43047001,Constantí,https://wikidata.org/entity/Q550210,Gaudí,58,hydrochloric acid,https://wikidata.org/entity/Q2409,µg/m3,Industrial,periphery,https://wikidata.org/entity/Q10950926,43047,2021,1,13,2021-01-13T00:00:00Z,2.55,56,41.15500266,1.21773012,POINT (1.21773012 41.15500266)
43047001,Constantí,https://wikidata.org/entity/Q550210,Gaudí,58,hydrochloric acid,https://wikidata.org/entity/Q2409,µg/m3,Industrial,periphery,https://wikidata.org/entity/Q10950926,43047,2021,1,14,2021-01-14T00:00:00Z,2.55,56,41.15500266,1.21773012,POINT (1.21773012 41.15500266)
43047001,Constantí,https://wikidata.org/entity/Q550210,Gaudí,58,hydrochloric acid,https://wikidata.org/entity/Q2409,µg/m3,Industrial,periphery,https://wikidata.org/entity/Q10950926,43047,2021,1,15,2021-01-15T00:00:00Z,2.55,56,41.15500266,1.21773012,POINT (1.21773012 41.15500266)
43047001,Constantí,https://wikidata.org/entity/Q550210,Gaudí,58,hydrochloric acid,https://wikidata.org/entity/Q2409,µg/m3,Industrial,periphery,https://wikidata.org/entity/Q10950926,43047,2021,1,16,2021-01-16T00:00:00Z,2.55,56,41.15500266,1.21773012,POINT (1.21773012 41.15500266)
